10:31:02.366,1,+y7,0
10:31:02.581,1,+y3,1
10:31:02.750,1,+y3,0
10:31:03.194,1,+yE,1
10:31:03.360,1,+yE,0
10:31:04.068,1,+y6,1
10:31:04.239,1,+y6,0
10:31:04.559,1,+y2,1
10:31:04.720,1,+y2,0
10:31:05.203,1,+y6,1
10:31:05.328,1,+y6,0
10:31:09.982,loseWaive,1
10:31:09.990,spawnWaves,1
10:31:10.898,1,+y4,1
10:31:11.032,1,+y4,0
10:31:17.830,1,+u1,1
10:31:17.959,1,+u1,0
10:31:18.453,1,+u5,1
10:31:18.625,1,+u5,0
10:31:19.088,1,+u9,1
10:31:19.091,1,newWord,computer
10:31:19.232,1,+u9,0
10:31:20.835,1,+u9,1
10:31:21.275,1,+u9,0
10:31:22.312,1,+u5,1
10:31:22.839,1,+u5,0
10:31:25.884,1,+u3,1
10:31:26.329,1,+u3,0
10:31:27.082,1,+u7,1
10:31:27.252,1,+u7,0
10:31:28.696,1,+uB,1
10:31:28.869,1,+uB,0
10:31:29.653,1,+uF,1
10:31:29.828,1,+uF,0
10:31:33.123,0,+rC,1
10:31:33.644,0,+rC,0
10:31:34.853,0,+rD,1
10:31:35.196,0,+rD,0
10:31:35.772,0,+rE,1
10:31:36.015,0,+rE,0
10:31:36.775,0,+u2,1
10:31:36.778,0,+rF,1
10:31:37.164,0,+rF,0
10:31:42.420,2,+w7,1
10:31:42.852,2,+w7,0
10:31:43.538,loseWaive,1
10:31:43.675,2,+w3,1
10:31:43.964,2,+w3,0
10:31:45.189,2,+r3,1
10:31:45.528,2,+r3,0
10:31:46.447,2,+uC,1
10:31:46.607,2,+uC,0
10:31:48.334,loseWaive,1
10:31:49.503,1,+yC,1
10:31:49.838,1,+yC,0
10:31:50.528,1,+yD,1
10:31:50.734,1,+yD,0
10:31:51.346,1,+yE,1
10:31:51.512,1,+yE,0
10:31:54.093,1,+y4,1
10:31:54.339,1,+y4,0
10:31:55.807,1,+y4,1
10:31:55.936,1,+y4,0
10:31:58.415,1,+gF,1
10:31:58.711,1,+gF,0
10:32:01.243,1,+y2,1
10:32:01.370,1,+y2,0
10:32:02.197,1,+y3,1
10:32:02.350,1,+y3,0
10:32:09.136,loseWaive,1
10:32:09.145,spawnWaves,1
10:32:12.498,1,+r7,1
10:32:13.232,1,+r7,0
10:32:16.118,1,+r7,1
10:32:16.358,1,+r7,0
10:32:16.709,1,+r7,1
10:32:16.799,1,+r7,0
10:32:23.906,1,+r2,1
10:32:24.593,1,+r2,0
10:32:37.318,loseWaive,1
10:32:37.703,loseWaive,1
10:35:12.851,spawnWaves,1
10:35:12.854,startGame
10:35:12.871,0,+wC,1
10:35:12.873,0,+wC,0
10:35:12.874,0,+wC,1
10:35:12.875,0,+wC,0
10:35:12.876,0,+y6,1
10:35:12.881,0,+yA,1
10:35:12.883,0,+y6,0
10:35:12.884,0,+yA,0
10:35:12.885,0,+u2,1
10:35:12.886,2,+g8,1
10:35:12.887,2,+uD,1
10:35:12.888,2,+g9,1
10:35:12.890,2,+g9,0
10:35:12.891,2,+uD,0
10:35:12.892,2,+y1,1
10:35:12.894,2,+g8,0
10:35:12.895,2,+yE,1
10:35:12.896,2,+y1,0
10:35:13.819,2,+y1,1
10:35:18.162,2,+yE,0
10:35:18.165,2,+y1,0
10:35:18.204,2,+yE,1
10:35:18.258,0,+u2,0
10:35:18.260,0,+u2,1
10:35:18.339,0,+u2,0
10:35:18.341,0,+u2,1
10:35:18.426,0,+u2,0
10:35:18.428,0,+u2,1
10:35:18.454,0,+u2,0
10:35:18.457,0,+u2,1
10:35:18.769,0,+u2,0
10:35:18.771,0,+u2,1
10:35:20.838,2,+yA,1
10:35:21.262,2,+yA,0
10:35:31.637,2,+y2,1
10:35:31.639,2,newWord,offer
10:35:31.764,2,+y1,1
10:35:31.770,2,+y2,0
10:35:31.988,2,+y1,0
10:35:39.508,loseWaive,1
10:35:45.194,loseWaive,1
10:35:48.465,0,+u2,0
10:35:48.498,0,+u2,1
10:35:48.584,0,+u2,0
10:35:48.734,0,+u2,1
10:35:49.839,0,+y5,1
10:35:49.926,0,+y5,0
10:35:50.698,0,+y3,1
10:35:50.905,0,+y3,0
10:35:51.469,loseWaive,1
10:35:54.383,0,+r7,1
10:35:55.031,0,+r7,0
10:35:55.074,0,+w3,1
10:35:55.077,0,+w3,0
10:36:10.087,0,+yC,1
10:36:10.090,0,+uC,1
10:36:10.388,0,+uC,0
10:36:10.390,0,+yC,0
10:36:17.003,0,+u2,0
10:36:17.042,0,+u2,1
10:36:17.131,0,+u2,0
10:36:17.181,0,+u2,1
10:36:17.186,0,+u2,0
10:36:17.356,0,+u2,1
10:36:17.361,0,+u2,0
10:36:17.937,0,+u2,1
10:36:17.948,0,+u2,0
10:36:23.239,0,+u2,1
10:36:23.244,0,+u2,0
10:36:23.848,0,+u2,1
10:36:23.853,0,+u2,0
10:36:25.480,0,+u2,1
10:36:25.484,0,+u2,0
10:36:25.486,0,+u2,1
10:36:25.490,0,+u2,0
10:36:25.491,0,+u2,1
10:36:25.495,0,+u2,0
10:36:25.497,0,+u2,1
10:36:25.501,0,+u2,0
10:36:25.560,0,+u2,1
10:36:25.566,0,+u2,0
10:36:25.567,0,+u2,1
10:36:25.607,0,+u2,0
10:36:25.609,0,+u2,1
10:36:25.683,0,+u2,0
10:36:25.685,0,+u2,1
10:36:25.690,0,+u2,0
10:36:25.692,0,+u2,1
10:36:25.721,0,+u2,0
10:36:25.724,0,+u2,1
10:36:25.727,0,+u2,0
10:36:25.728,0,+u2,1
10:36:25.766,0,+u2,0
10:36:25.768,0,+u2,1
10:36:25.811,0,+u2,0
10:36:25.812,0,+u2,1
10:36:25.957,0,+u2,0
10:36:25.959,0,+u2,1
10:36:26.036,0,+u2,0
10:36:26.038,0,+u2,1
10:36:26.079,0,+u2,0
10:36:26.081,0,+u2,1
10:36:26.130,0,+u2,0
10:36:26.132,0,+u2,1
10:36:26.167,0,+u2,0
10:36:26.170,0,+u2,1
10:36:26.175,0,+u2,0
10:36:26.177,0,+u2,1
10:36:26.912,0,+u2,0
10:36:26.914,0,+u2,1
10:36:27.260,0,+u2,0
10:36:27.262,0,+u2,1
10:36:27.908,0,+u2,0
10:36:27.910,0,+u2,1
10:36:27.953,0,+u2,0
10:36:27.955,0,+u2,1
10:36:28.081,0,+u2,0
10:36:28.084,0,+u2,1
10:36:28.168,0,+u2,0
10:36:28.170,0,+u2,1
10:36:28.175,0,+u2,0
10:36:28.178,0,+u2,1
10:36:28.264,0,+u2,0
10:36:28.267,0,+u2,1
10:36:28.274,0,+u2,0
10:36:28.277,0,+u2,1
10:36:28.348,0,+u2,0
10:36:28.350,0,+u2,1
10:36:28.355,0,+u2,0
10:36:28.357,0,+u2,1
10:36:28.440,0,+u2,0
10:36:28.443,0,+u2,1
10:36:28.448,0,+u2,0
10:36:28.449,0,+u2,1
10:36:28.528,0,+u2,0
10:36:28.530,0,+u2,1
10:36:28.580,0,+u2,0
10:36:28.582,0,+u2,1
10:36:28.669,0,+u2,0
10:36:28.672,0,+u2,1
10:36:28.712,0,+u2,0
10:36:28.715,0,+u2,1
10:36:28.720,0,+u2,0
10:36:28.722,0,+u2,1
10:36:28.726,0,+u2,0
10:36:28.742,0,+u2,1
10:36:28.747,0,+u2,0
10:36:28.749,0,+u2,1
10:36:28.807,0,+u2,0
10:36:28.810,0,+u2,1
10:36:28.814,0,+u2,0
10:36:28.815,0,+u2,1
10:36:28.844,0,+u2,0
10:36:28.846,0,+u2,1
10:36:28.887,0,+u2,0
10:36:28.890,0,+u2,1
10:36:28.894,0,+u2,0
10:36:28.896,0,+u2,1
10:36:28.939,0,+u2,0
10:36:28.941,0,+u2,1
10:36:28.945,0,+u2,0
10:36:28.947,0,+u2,1
10:36:29.024,0,+u2,0
10:36:29.027,0,+u2,1
10:36:29.031,0,+u2,0
10:36:29.033,0,+u2,1
10:36:29.069,0,+u2,0
10:36:29.072,0,+u2,1
10:36:29.158,0,+u2,0
10:36:29.161,0,+u2,1
10:36:29.166,0,+u2,0
10:36:29.167,0,+u2,1
10:36:29.200,0,+u2,0
10:36:29.203,0,+u2,1
10:36:29.251,0,+u2,0
10:36:29.253,0,+u2,1
10:36:29.288,0,+u2,0
10:36:29.290,0,+u2,1
10:36:29.296,0,+u2,0
10:36:29.298,0,+u2,1
10:36:29.384,0,+u2,0
10:36:29.386,0,+u2,1
10:36:29.390,0,+u2,0
10:36:29.391,0,+u2,1
10:36:29.395,0,+u2,0
10:36:29.397,0,+u2,1
10:36:29.400,0,+u2,0
10:36:29.402,0,+u2,1
10:36:29.407,0,+u2,0
10:36:29.408,0,+u2,1
10:36:29.425,0,+u2,0
10:36:29.427,0,+u2,1
10:36:29.432,0,+u2,0
10:36:29.433,0,+u2,1
10:36:29.469,0,+u2,0
10:36:29.471,0,+u2,1
10:36:29.512,0,+u2,0
10:36:29.515,0,+u2,1
10:36:29.520,0,+u2,0
10:36:29.534,0,+u2,1
10:36:29.538,0,+u2,0
10:36:29.540,0,+u2,1
10:36:29.544,0,+u2,0
10:36:29.546,0,+u2,1
10:36:29.688,0,+u2,0
10:36:29.691,0,+u2,1
10:36:29.696,0,+u2,0
10:36:29.698,0,+u2,1
10:36:29.741,0,+u2,0
10:36:29.743,0,+u2,1
10:36:29.747,0,+u2,0
10:36:29.748,0,+u2,1
10:36:29.826,0,+u2,0
10:36:29.829,0,+u2,1
10:36:29.914,0,+u2,0
10:36:29.917,0,+u2,1
10:36:29.921,0,+u2,0
10:36:29.923,0,+u2,1
10:36:29.999,0,+u2,0
10:36:30.002,0,+u2,1
10:36:30.007,0,+u2,0
10:36:30.009,0,+u2,1
10:36:30.052,0,+u2,0
10:36:30.055,0,+u2,1
10:36:30.059,0,+u2,0
10:36:30.060,0,+u2,1
10:36:30.078,0,+u2,0
10:36:30.081,0,+u2,1
10:36:30.085,0,+u2,0
10:36:30.086,0,+u2,1
10:36:30.105,0,+u2,0
10:36:30.107,0,+u2,1
10:36:30.181,0,+u2,0
10:36:30.184,0,+u2,1
10:36:30.188,0,+u2,0
10:36:30.190,0,+u2,1
10:36:30.271,0,+u2,0
10:36:30.274,0,+u2,1
10:36:30.278,0,+u2,0
10:36:30.280,0,+u2,1
10:36:30.283,0,+u2,0
10:36:30.285,0,+u2,1
10:36:30.289,0,+u2,0
10:36:30.290,0,+u2,1
10:36:30.295,0,+u2,0
10:36:30.297,0,+u2,1
10:36:30.311,0,+u2,0
10:36:30.313,0,+u2,1
10:36:30.319,0,+u2,0
10:36:30.320,0,+u2,1
10:36:30.402,0,+u2,0
10:36:30.404,0,+u2,1
10:36:30.409,0,+u2,0
10:36:30.410,0,+u2,1
10:36:30.452,0,+u2,0
10:36:30.454,0,+u2,1
10:36:30.458,0,+u2,0
10:36:30.459,0,+u2,1
10:36:30.463,0,+u2,0
10:36:30.465,0,+u2,1
10:36:30.468,0,+u2,0
10:36:30.470,0,+u2,1
10:36:30.487,0,+u2,0
10:36:30.490,0,+u2,1
10:36:30.532,0,+u2,0
10:36:30.534,0,+u2,1
10:36:30.591,0,+u2,0
10:36:30.593,0,+u2,1
10:36:30.663,0,+u2,0
10:36:30.666,0,+u2,1
10:36:30.672,0,+u2,0
10:36:30.712,0,+u2,1
10:36:30.718,0,+u2,0
10:36:30.750,0,+u2,1
10:36:30.802,0,+u2,0
10:36:30.805,0,+u2,1
10:36:30.846,0,+u2,0
10:36:30.888,0,+u2,1
10:36:30.893,0,+u2,0
10:36:30.895,0,+u2,1
10:36:30.899,0,+u2,0
10:36:30.976,0,+u2,1
10:36:31.019,0,+u2,0
10:36:31.021,0,+u2,1
10:36:31.025,0,+u2,0
10:36:31.028,0,+u2,1
10:36:31.105,0,+u2,0
10:36:31.107,0,+u2,1
10:36:31.111,0,+u2,0
10:36:31.159,0,+u2,1
10:36:31.165,0,+u2,0
10:36:31.167,0,+u2,1
10:36:31.287,0,+u2,0
10:36:31.288,0,+u2,1
10:36:31.292,0,+u2,0
10:36:31.295,0,+u2,1
10:36:31.299,0,+u2,0
10:36:31.301,0,+u2,1
10:36:31.313,0,+u2,0
10:36:31.386,0,+u2,1
10:36:31.391,0,+u2,0
10:36:31.520,0,+u2,1
10:36:31.524,0,+u2,0
10:36:31.526,0,+u2,1
10:36:31.529,0,+u2,0
10:36:31.531,0,+u2,1
10:36:31.535,0,+u2,0
10:36:31.537,0,+u2,1
10:36:31.599,2,+uC,1
10:36:31.602,0,+u2,0
10:36:31.604,0,+u2,1
10:36:31.609,0,+u2,0
10:36:31.610,0,+u2,1
10:36:31.614,0,+u2,0
10:36:31.616,0,+u2,1
10:36:31.681,2,+g5,1
10:36:31.727,0,+u2,0
10:36:31.729,0,+u2,1
10:36:31.732,0,+u2,0
10:36:31.734,0,+u2,1
10:36:31.739,0,+u2,0
10:36:31.775,0,+u2,1
10:36:31.779,2,+g5,0
10:36:31.781,2,+u8,1
10:36:31.902,0,+u2,0
10:36:31.904,0,+u2,1
10:36:31.907,0,+u2,0
10:36:31.908,0,+u2,1
10:36:31.913,0,+u2,0
10:36:31.915,0,+u2,1
10:36:31.920,0,+u2,0
10:36:31.922,0,+u2,1
10:36:32.002,0,+u2,0
10:36:32.004,0,+u2,1
10:36:32.008,0,+u2,0
10:36:32.094,0,+u2,1
10:36:32.099,0,+u2,0
10:36:32.100,0,+u2,1
10:36:32.104,0,+u2,0
10:36:32.141,0,+u2,1
10:36:32.145,0,+u2,0
10:36:32.147,0,+u2,1
10:36:32.150,0,+u2,0
10:36:32.180,0,+u2,1
10:36:32.185,0,+u2,0
10:36:32.261,0,+u2,1
10:36:32.264,0,+u2,0
10:36:32.266,0,+u2,1
10:36:32.271,0,+u2,0
10:36:32.273,0,+u2,1
10:36:32.277,0,+u2,0
10:36:32.279,0,+u2,1
10:36:32.306,0,+u2,0
10:36:32.308,0,+u2,1
10:36:32.448,0,+u2,0
10:36:32.451,0,+u2,1
10:36:32.455,0,+u2,0
10:36:32.456,0,+u2,1
10:36:32.460,0,+u2,0
10:36:32.519,0,+u2,1
10:36:32.524,0,+u2,0
10:36:32.526,0,+u2,1
10:36:32.540,0,+u2,0
10:36:32.542,0,+u2,1
10:36:32.545,0,+u2,0
10:36:32.569,0,+u2,1
10:36:32.572,0,+u2,0
10:36:32.704,0,+u2,1
10:36:32.707,0,+rA,1
10:36:32.710,0,+rD,1
10:36:32.923,0,+rA,0
10:36:32.964,0,+rE,1
10:36:33.632,2,+u8,0
10:36:33.728,0,+rE,0
10:36:33.952,0,+rD,0
10:36:33.954,0,+rD,1
10:36:34.075,0,+rD,0
10:36:34.726,2,+uC,0
10:36:35.804,0,+wC,1
10:36:35.983,0,+wC,0
10:36:36.055,0,+wC,1
10:36:36.118,0,+wC,0
10:36:48.639,0,+wE,1
10:36:48.673,0,+wE,0
10:36:50.261,0,+uE,1
10:36:50.389,0,+wC,1
10:36:50.393,0,+wC,0
10:36:50.521,0,+uE,0
10:36:50.599,0,+w3,1
10:36:50.661,0,+w3,0
10:36:50.734,0,+w3,1
10:36:54.005,0,+w3,0
10:36:54.007,0,+wE,1
10:36:54.011,0,+wE,0
10:36:54.093,0,+w3,1
10:36:54.097,0,+w3,0
10:36:54.098,0,+w3,1
10:36:54.177,0,+w3,0
10:36:54.212,0,+w3,1
10:36:54.259,0,+w3,0
10:36:54.260,0,+w3,1
10:36:54.302,0,+w3,0
10:36:54.303,0,+w3,1
10:36:54.351,0,+w3,0
10:36:54.354,0,+w3,1
10:36:54.389,0,+w3,0
10:36:54.390,0,+w3,1
10:36:54.434,0,+w3,0
10:36:54.436,0,+w3,1
10:36:59.385,0,+wE,1
10:36:59.389,0,+w3,0
10:36:59.635,0,+wE,0
10:36:59.982,0,+gF,1
10:37:00.328,0,+gF,0
10:37:10.600,spawnWaves,1
10:37:10.603,startGame
10:37:21.953,0,+u9,1
10:37:21.973,0,newWord,choice
10:37:22.117,0,+u9,0
10:37:22.477,0,+wB,1
10:37:22.887,0,+wB,0
10:37:23.324,0,+w3,1
10:37:23.803,0,+w3,0
10:37:23.932,0,+w0,1
10:37:24.065,0,+w0,0
10:37:26.785,0,+rB,1
10:37:26.957,0,+rB,0
10:37:34.667,0,+y2,1
10:37:34.800,0,+y2,0
10:37:35.238,0,+y1,1
10:37:35.366,0,+y1,0
10:37:36.777,0,+u9,1
10:37:36.913,0,+u9,0
10:37:37.261,0,+uB,1
10:37:37.430,0,+uB,0
10:37:37.810,loseWaive,1
10:37:44.133,0,+rB,1
10:37:44.135,0,newWord,hundred
10:37:44.318,0,+rB,0
10:37:45.237,0,+y0,1
10:37:45.362,0,+y0,0
10:37:46.051,0,+y9,1
10:37:46.217,0,+y9,0
10:37:47.041,0,+uA,1
10:37:47.210,0,+uA,0
10:37:49.827,0,+uF,1
10:37:50.002,0,+uF,0
10:37:50.383,0,+uB,1
10:37:50.510,0,+uB,0
10:37:50.857,0,+uA,1
10:37:50.883,spawnWaves,1
10:37:51.021,0,+uA,0
10:37:54.588,0,+u6,1
10:37:54.590,0,newWord,sure
10:37:54.783,0,+u6,0
10:37:55.209,0,+y0,1
10:37:55.342,0,+y0,0
10:37:57.960,0,+uF,1
10:37:58.203,0,+uF,0
10:37:58.545,0,+uB,1
10:37:58.689,0,+uB,0
10:38:05.206,0,+y3,1
10:38:05.208,0,newWord,prevent
10:38:05.377,0,+y3,0
10:38:06.155,0,+uF,1
10:38:06.327,0,+uF,0
10:38:06.451,0,+uB,1
10:38:06.624,0,+uB,0
10:38:07.453,0,+uD,1
10:38:07.497,0,+w3,1
10:38:07.628,0,+uD,0
10:38:07.664,0,+w3,0
10:38:08.283,0,+uB,1
10:38:08.366,0,+uB,0
10:38:10.228,0,+y9,1
10:38:10.434,0,+y9,0
10:38:13.753,0,+r2,1
10:38:13.884,0,+r2,0
10:38:19.394,0,+y6,1
10:38:19.396,0,newWord,language
10:38:19.562,0,+y6,0
10:38:19.683,loseWaive,1
10:38:20.444,0,+u2,1
10:38:20.639,0,+u2,0
10:38:22.494,0,+y9,1
10:38:22.670,0,+y9,0
10:38:23.820,0,+r1,1
10:38:24.002,0,+r1,0
10:38:26.875,0,+y0,1
10:38:26.881,0,+w3,1
10:38:26.966,0,+y0,0
10:38:27.138,0,+w3,0
10:38:28.116,0,+u2,1
10:38:28.373,0,+u2,0
10:38:28.375,0,+u2,1
10:38:28.380,0,+u2,0
10:38:29.193,0,+r1,1
10:38:29.375,0,+r1,0
10:38:30.011,0,+uB,1
10:38:30.023,spawnWaves,1
10:38:30.189,0,+uB,0
10:38:33.119,0,+w3,1
10:38:33.123,0,+w3,0
10:38:38.784,0,+uF,1
10:38:38.787,0,newWord,research
10:38:38.954,0,+uF,0
10:38:39.259,0,+uB,1
10:38:39.394,0,+uB,0
10:38:40.246,0,+u6,1
10:38:40.393,0,+u6,0
10:38:41.260,0,+uB,1
10:38:41.428,0,+uB,0
10:38:41.564,0,+u2,1
10:38:41.811,0,+u2,0
10:38:46.013,0,+uF,1
10:38:46.143,0,+uF,0
10:38:49.292,0,+u9,1
10:38:49.421,0,+u9,0
10:38:50.762,0,+rB,1
10:38:50.965,0,+rB,0
10:38:55.239,0,+w3,1
10:38:56.699,loseWaive,1
10:38:56.788,loseWaive,1
10:38:56.796,spawnWaves,1
10:38:57.259,0,+w3,0
10:39:00.872,0,+yA,1
10:39:01.044,0,+yA,0
10:39:08.149,0,+u3,1
10:39:08.152,0,newWord,quality
10:39:08.323,0,+u3,0
10:39:11.521,0,+w3,1
10:39:11.617,0,+w3,0
10:39:11.809,0,+w3,1
10:39:11.934,0,+w3,0
10:39:13.114,0,+g4,1
10:39:13.117,0,+gC,1
10:39:13.159,0,+y2,1
10:39:13.164,0,+gC,0
10:39:13.203,0,+gC,1
10:39:13.252,0,+y2,0
10:39:13.422,0,+u0,1
10:39:13.424,0,+u8,1
10:39:13.465,0,+g8,1
10:39:13.468,0,+u4,1
10:39:13.589,0,+u4,0
10:39:13.593,0,+g8,0
10:39:13.597,0,+u8,0
10:39:13.599,0,+gC,0
10:39:13.602,0,+u0,0
10:39:13.626,0,+u0,1
10:39:13.627,0,+gC,1
10:39:13.628,0,+g8,1
10:39:13.630,0,+u8,1
10:39:13.631,0,+u4,1
